Unnamed: 0,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,Industry
608,025900,KR7025900002,동화기업,KOSDAQ,중견기업부,8150,1,470,6.12,7870,8200,7830,61469,493522770,412041872750,50557285,KSQ,중견기업부,나무제품 제조업
609,006405,KR7006401004,삼성SDI우,KOSPI,,254500,1,15000,6.26,260000,260000,244000,8270,2090528250,411754532000,1617896,STK,,
610,199800,KR7199800004,툴젠,KOSDAQ,기술성장기업부,45650,1,1450,3.28,45100,46900,44550,16673,762210850,410741763850,8997629,KSQ,기술성장기업부,자연과학 및 공학 연구개발업
611,012030,KR7012030003,DB,KOSPI,,2030,1,120,6.28,1997,2045,1890,889751,1756214480,408383083990,201173933,STK,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
612,016590,KR7016590002,신대양제지,KOSPI,,10110,1,660,6.98,9870,10190,9680,12224,120750410,407410960200,40297820,STK,,"골판지, 종이 상자 및 종이용기 제조업"
613,417840,KR7417840006,저스템,KOSDAQ,벤처기업부,17950,1,2760,18.17,16690,18130,16100,1453788,25482271150,406817561450,22663931,KSQ,벤처기업부,특수 목적용 기계 제조업
614,215200,KR7215200007,메가스터디교육,KOSDAQ,우량기업부,39200,1,300,0.77,40300,40300,38500,29726,1166954100,406316467200,10365216,KSQ,우량기업부,일반 교습 학원
615,078160,KR7078160009,메디포스트,KOSDAQ,벤처기업부,10360,2,-90,-0.86,10600,11280,10270,88369,932904750,406159687080,39204603,KSQ,벤처기업부,기초 의약물질 제조업
616,013030,KR7013030002,하이록코리아,KOSDAQ,우량기업부,34450,1,1300,3.92,34450,34750,33700,13148,450746100,405412560800,11768144,KSQ,우량기업부,1차 철강 제조업
617,306200,KR7306200007,세아제강,KOSPI,,142800,1,3800,2.73,143400,144000,140000,4975,704572200,405023640000,2836300,STK,,1차 철강 제조업
618,192650,KR7192650000,드림텍,KOSPI,,5860,4,1345,29.79,4600,5860,4600,1464608,8242340469,404188806140,68974199,STK,,전자부품 제조업
619,078130,KR7078130002,국일제지,KOSDAQ,중견기업부,3585,1,25,0.7,3625,3635,3480,95002,338874668,404175004395,112740587,KSQ,중견기업부,기타 종이 및 판지 제품 제조업
620,002810,KR7002810000,삼영무역,KOSPI,,21850,1,300,1.39,21700,21950,21550,10481,227607125,403502813800,18466948,STK,,기타 전문 도매업
621,064260,KR7064260003,다날,KOSDAQ,중견기업부,5310,1,290,5.78,5200,5350,5110,551254,2900409480,401677376670,75645457,KSQ,중견기업부,소프트웨어 개발 및 공급업
622,455900,KR7455900001,엔젤로보틱스,KOSDAQ,기술성장기업부,26150,1,4200,19.13,22850,26800,22650,169997,4260029100,400142880650,15301831,KSQ,기술성장기업부,특수 목적용 기계 제조업
623,080580,KR7080580004,오킨스전자,KOSDAQ,벤처기업부,18820,1,350,1.89,19480,19880,18320,303841,5721169200,396931773100,21090955,KSQ,벤처기업부,전자부품 제조업
624,027410,KR7027410000,BGF,KOSPI,,4145,1,75,1.84,4100,4170,4060,230300,948435168,396746098695,95716791,STK,,기타 금융업
625,304360,KR7304360001,에스바이오메딕스,KOSDAQ,벤처기업부,31850,1,2050,6.88,30250,32850,29500,73741,2320186750,394466326800,12385128,KSQ,벤처기업부,의약품 제조업
626,424870,KR7424870004,이뮨온시아,KOSDAQ,기술성장기업부,4315,1,140,3.35,4290,4375,4210,326573,1401378955,393839840735,91272269,KSQ,기술성장기업부,자연과학 및 공학 연구개발업
627,452280,KR7452280001,한선엔지니어링,KOSDAQ,우량기업부,20450,2,-2150,-9.51,24700,24700,20300,366881,7745365750,393614851500,19247670,KSQ,우량기업부,기타 금속 가공제품 제조업
628,145720,KR7145720009,덴티움,KOSPI,,45600,1,950,2.13,45450,46450,45050,17741,813427875,393249429600,8623891,STK,,의료용 기기 제조업
629,357120,KR7357120005,코람코라이프인프라리츠,KOSPI,,4040,1,245,6.46,3805,4095,3805,280101,1121424390,393234830160,97335354,STK,,부동산 임대 및 공급업
630,065680,KR7065680001,우주일렉트로,KOSDAQ,우량기업부,42450,1,2750,6.93,40000,43950,39450,20769,849805500,392257993950,9240471,KSQ,우량기업부,전자부품 제조업
631,092870,KR7092870005,엑시콘,KOSDAQ,우량기업부,29850,1,2200,7.96,29000,30200,28500,170969,5035026750,389566290450,13050797,KSQ,우량기업부,특수 목적용 기계 제조업
632,107640,KR7107640005,한중엔시에스,KOSDAQ,기술성장기업부,42900,1,950,2.26,43700,44300,42500,63277,2730951025,388886183400,9064946,KSQ,기술성장기업부,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
633,117730,KR7117730002,티로보틱스,KOSDAQ,벤처기업부,17190,1,1480,9.42,16320,17340,16100,130463,2200894425,387772759170,22558043,KSQ,벤처기업부,특수 목적용 기계 제조업
634,017810,KR7017810003,풀무원,KOSPI,,10170,1,340,3.46,9990,10280,9860,42409,427302685,387685912140,38120542,STK,,기타 식품 제조업
635,092200,KR7092200005,디아이씨,KOSPI,,9950,1,150,1.53,10200,10290,9600,1525395,15253787290,386941261550,38888569,STK,,자동차 신품 부품 제조업
636,394280,KR7394280002,오픈엣지테크놀로지,KOSDAQ,기술성장기업부,14610,1,1210,9.03,14220,14730,13810,77176,1111806290,384922803300,26346530,KSQ,기술성장기업부,소프트웨어 개발 및 공급업
637,468530,KR7468530001,프로티나,KOSDAQ,기술성장기업부,34800,1,1650,4.98,34350,35300,33050,45232,1548622750,384025238400,11035208,KSQ,기술성장기업부,자연과학 및 공학 연구개발업
638,0120G0,KR70120G0001,삼양바이오팜,KOSPI,,51500,1,2100,4.25,50500,52100,49900,9465,482701650,382947305000,7435870,STK,,의약품 제조업
639,482630,KR7482630001,삼양엔씨켐,KOSDAQ,중견기업부,17460,1,2010,13.01,16380,17890,15600,421027,7124159035,382169368800,21888280,KSQ,중견기업부,기타 화학제품 제조업
640,090435,KR7090431008,아모레퍼시픽우,KOSPI,,36150,1,850,2.41,35600,36800,35600,12815,463922450,381665554500,10557830,STK,,
641,097520,KR7097520001,엠씨넥스,KOSPI,,21900,1,700,3.3,21550,22050,21550,27532,601379975,381092850000,17401500,STK,,영상 및 음향기기 제조업
642,067630,KR7067630004,HLB생명과학,KOSDAQ,투자주의환기종목(소속부없음),3125,1,135,4.52,3000,3150,3000,91272,280330945,380990806250,121917058,KSQ,투자주의환기종목(소속부없음),의료용품 및 기타 의약 관련제품 제조업
643,010820,KR7010820009,퍼스텍,KOSPI,,7810,1,150,1.96,7680,8000,7500,612052,4750818800,380908835780,48771938,STK,,무기 및 총포탄 제조업
644,092790,KR7092790005,넥스틸,KOSPI,,14630,1,780,5.63,14190,14760,14140,156917,2262074965,380409260000,26002000,STK,,1차 철강 제조업
645,354320,KR7354320004,알멕,KOSDAQ,기술성장기업부,59500,1,2700,4.75,59900,65000,58500,55777,3343126400,380287169500,6391381,KSQ,기술성장기업부,1차 비철금속 제조업
646,265520,KR7265520007,AP시스템,KOSDAQ,우량기업부,25150,1,1900,8.17,24550,25350,24200,50578,1257703000,378528148150,15050821,KSQ,우량기업부,특수 목적용 기계 제조업
647,332570,KR7332570001,PS일렉트로닉스,KOSDAQ,우량기업부,8100,1,290,3.71,8200,8440,7890,1246702,10186489015,378363660300,46711563,KSQ,우량기업부,전자부품 제조업
648,079370,KR7079370003,제우스,KOSDAQ,우량기업부,12170,1,620,5.37,12000,12300,11630,386814,4657047195,377476768300,31016990,KSQ,우량기업부,특수 목적용 기계 제조업
649,254490,KR7254490006,미래반도체,KOSDAQ,우량기업부,26100,1,1800,7.41,25700,26300,25100,220178,5670510800,376831800000,14438000,KSQ,우량기업부,기타 전문 도매업
650,119850,KR7119850006,지엔씨에너지,KOSDAQ,우량기업부,22850,1,1600,7.53,22100,22900,21600,83855,1864424425,375857570650,16448909,KSQ,우량기업부,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
651,105840,KR7105840003,우진,KOSPI,,18600,1,1050,5.98,18010,19040,17870,222443,4114248095,375676662000,20197670,STK,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
652,069540,KR7069540003,빛과전자,KOSDAQ,벤처기업부,3455,1,130,3.91,3600,3760,3365,6644736,23300096226,375400305915,108654213,KSQ,벤처기업부,통신 및 방송 장비 제조업
653,036200,KR7036200004,유니셈,KOSDAQ,우량기업부,12220,1,1400,12.94,11330,12350,11120,660404,7864126040,374716805060,30664223,KSQ,우량기업부,특수 목적용 기계 제조업
654,029460,KR7029460003,케이씨,KOSPI,,33850,1,2400,7.63,32700,34500,32600,36644,1223446150,373045109750,11020535,STK,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
655,078020,KR7078020005,LS증권,KOSDAQ,우량기업부,6700,1,410,6.52,6370,6920,6370,124051,823720385,371723973000,55481190,KSQ,우량기업부,금융 지원 서비스업
656,010690,KR7010690006,화신,KOSPI,,10630,1,660,6.62,10260,10870,10030,483827,5073819230,371203958300,34920410,STK,,자동차 신품 부품 제조업
657,389650,KR7389650003,넥스트바이오메디컬,KOSDAQ,기술성장기업부,44450,1,3850,9.48,41500,45000,40400,68477,2958345500,367925362700,8277286,KSQ,기술성장기업부,의료용 기기 제조업
658,003800,KR7003800000,에이스침대,KOSDAQ,우량기업부,33150,1,450,1.38,32750,33650,32700,6298,207984475,367633500000,11090000,KSQ,우량기업부,가구 제조업
659,344820,KR7344820006,KCC글라스,KOSPI,,22950,1,1000,4.56,22600,23150,22300,12567,286474400,366523250400,15970512,STK,,유리 및 유리제품 제조업
660,183190,KR7183190008,아세아시멘트,KOSPI,,10030,1,480,5.03,9680,10070,9670,19712,195155490,366159472840,36506428,STK,,"시멘트, 석회, 플라스터 및 그 제품 제조업"
661,187660,KR7187660006,페니트리움바이오,KOSDAQ,중견기업부,6600,1,260,4.1,6420,6690,6420,257535,1684251740,366077269800,55466253,KSQ,중견기업부,자연과학 및 공학 연구개발업
662,230240,KR7230240004,에치에프알,KOSDAQ,중견기업부,27500,1,3000,12.24,25500,27800,24700,200769,5311109925,365997500000,13309000,KSQ,중견기업부,통신 및 방송 장비 제조업
663,042520,KR7042520007,한스바이오메드,KOSDAQ,벤처기업부,25650,2,-100,-0.39,26250,27600,25450,83943,2171924875,365804063550,14261367,KSQ,벤처기업부,의료용품 및 기타 의약 관련제품 제조업
664,047920,KR7047920004,HLB제약,KOSDAQ,기술성장기업부,11150,1,440,4.11,10840,11190,10840,39758,439086280,365712819400,32799356,KSQ,기술성장기업부,자연과학 및 공학 연구개발업
665,170900,KR7170900005,동아에스티,KOSPI,,37300,1,500,1.36,37300,37800,36900,12389,461933650,362847648700,9727819,STK,,의약품 제조업
666,179900,KR7179900006,유티아이,KOSDAQ,투자주의환기종목(소속부없음),18330,1,1210,7.07,17630,19000,17210,58768,1074739915,362758251960,19790412,KSQ,투자주의환기종목(소속부없음),전자부품 제조업
667,243070,KR7243070000,휴온스,KOSDAQ,우량기업부,30000,1,450,1.52,30250,30250,29150,15126,447465600,359389950000,11979665,KSQ,우량기업부,의약품 제조업
668,488900,KR7488900002,비츠로넥스텍,KOSDAQ,기술성장기업부,12390,1,1100,9.74,11930,12550,11320,72927,867408670,359018128770,28976443,KSQ,기술성장기업부,"항공기,우주선 및 부품 제조업"
669,215600,KR7215600008,신라젠,KOSDAQ,중견기업부,2585,1,60,2.38,2555,2625,2530,254107,658245383,358160962940,138553564,KSQ,중견기업부,자연과학 및 공학 연구개발업
670,089590,KR7089590004,제주항공,KOSPI,,4430,1,280,6.75,4400,4505,4350,183987,814397783,357239563550,80640985,STK,,항공 여객 운송업
671,005610,KR7005610001,삼립,KOSPI,,41300,1,900,2.23,40450,41350,40450,2011,82494300,356378071700,8629009,STK,,기타 식품 제조업
672,092230,KR7092230002,KPX홀딩스,KOSPI,,83800,1,800,0.96,83100,84100,83000,776,64919300,354025334800,4224646,STK,,기초 화학물질 제조업
673,098070,KR7098070006,한텍,KOSDAQ,중견기업부,31800,1,1600,5.3,31350,32150,30600,31749,996033900,353652283800,11121141,KSQ,중견기업부,"구조용 금속제품, 탱크 및 증기발생기 제조업"
674,477850,KR7477850002,마키나락스,KOSDAQ,기술성장기업부,20050,2,-50,-0.25,20250,21300,19800,391505,7991765795,351709882000,17541640,KSQ,기술성장기업부,소프트웨어 개발 및 공급업
675,126720,KR7126720002,수산인더스트리,KOSPI,,24600,1,650,2.71,25050,25050,24200,11422,280548800,351435600000,14286000,STK,,전기 및 통신 공사업
676,015860,KR7015860000,일진홀딩스,KOSPI,,7100,1,380,5.65,7070,7200,6870,139928,980799330,350367129300,49347483,STK,,기타 금융업
677,105630,KR7105630008,한세실업,KOSPI,,8750,1,260,3.06,8640,8800,8580,36381,316332610,350000000000,40000000,STK,,봉제의복 제조업
678,084110,KR7084110006,휴온스글로벌,KOSDAQ,우량기업부,27550,1,950,3.57,27150,27750,26800,22062,600354400,348777820600,12659812,KSQ,우량기업부,의약품 제조업
679,206650,KR7206650004,유바이오로직스,KOSDAQ,우량기업부,9490,1,350,3.83,9200,9650,9200,92651,873799500,348504183430,36723307,KSQ,우량기업부,의약품 제조업
680,002710,KR7002710002,TCC스틸,KOSPI,,13240,1,1300,10.89,12420,13270,12410,61555,790881540,347069348280,26213697,STK,,1차 철강 제조업
681,376270,KR7376270005,HEM파마,KOSDAQ,기술성장기업부,48100,1,5650,13.31,44150,49050,43300,11092,520337300,346473294700,7203187,KSQ,기술성장기업부,자연과학 및 공학 연구개발업
682,287840,KR7287840003,인투셀,KOSDAQ,기술성장기업부,23000,2,-850,-3.56,24650,24800,22800,65610,1529951200,345505080000,15021960,KSQ,기술성장기업부,자연과학 및 공학 연구개발업
683,232530,KR7232530006,이엠티,KONEX,일반기업부,13440,1,920,7.35,12520,13490,12520,2562,33940570,344256245760,25614304,KNX,일반기업부,일차전지 및 이차전지 제조업
684,036890,KR7036890002,진성티이씨,KOSDAQ,우량기업부,15570,1,520,3.46,15830,16050,15550,84979,1340918705,343047940110,22032623,KSQ,우량기업부,특수 목적용 기계 제조업
685,086390,KR7086390002,유니테스트,KOSDAQ,중견기업부,16170,1,1070,7.09,15850,16230,15630,94655,1507850560,341738817420,21134126,KSQ,중견기업부,특수 목적용 기계 제조업
686,069080,KR7069080000,웹젠,KOSDAQ GLOBAL,우량기업부,11010,1,350,3.28,10960,11190,10660,89438,975635280,340941990750,30966575,KSQ,우량기업부,소프트웨어 개발 및 공급업
687,194370,KR7194370003,제이에스코퍼레이션,KOSPI,,11720,1,20,0.17,11760,11890,10790,50890,585908540,340076403760,29016758,STK,,"가죽, 가방 및 유사제품 제조업"
688,058430,KR7058430000,포스코스틸리온,KOSPI,,5650,1,460,8.86,5350,5720,5350,342788,1904037215,339000000000,60000000,STK,,1차 철강 제조업
689,187870,KR7187870001,디바이스,KOSDAQ,우량기업부,24600,1,300,1.23,25500,25500,23300,174338,4244979875,338743476000,13770060,KSQ,우량기업부,특수 목적용 기계 제조업
690,126560,KR7126560002,현대퓨처넷,KOSPI,,3095,1,60,1.98,3030,3130,3030,48035,148278421,337977218800,109201040,STK,,전기 통신업
691,049070,KR7049070006,인탑스,KOSDAQ,우량기업부,19640,1,1440,7.91,18520,19850,18520,100337,1929410540,337808000000,17200000,KSQ,우량기업부,통신 및 방송 장비 제조업
692,456010,KR7456010008,아이씨티케이,KOSDAQ,기술성장기업부,24100,1,1500,6.64,24600,25350,23850,383076,9425051275,337662545400,14010894,KSQ,기술성장기업부,반도체 제조업
693,001940,KR7001940006,KISCO홀딩스,KOSPI,,23700,1,450,1.94,23250,23800,23250,1150,27099200,335980206000,14176380,STK,,1차 철강 제조업
694,005720,KR7005720008,넥센,KOSPI,,6380,1,280,4.59,6380,6400,6100,16090,100933870,335230573260,52543977,STK,,고무제품 제조업
695,200880,KR7200880003,서연이화,KOSPI,,12400,1,810,6.99,12010,12430,12010,36137,443141755,335152618800,27028437,STK,,자동차 신품 부품 제조업
696,011760,KR7011760006,현대코퍼레이션,KOSPI,,25300,1,800,3.27,25300,25500,24900,12103,304447700,334692839800,13228966,STK,,상품 종합 도매업
697,091700,KR7091700005,파트론,KOSDAQ,우량기업부,6660,1,370,5.88,6430,6680,6380,239780,1571111410,333000000000,50000000,KSQ,우량기업부,전자부품 제조업
698,02826K,KR702826K016,삼성물산우B,KOSPI,,226500,1,10000,4.62,232000,232000,223500,4688,1068826000,332409135000,1467590,STK,,
699,317330,KR7317330009,덕산테코피아,KOSDAQ,중견기업부,16200,1,700,4.52,16010,16300,15830,67220,1076808455,331720660800,20476584,KSQ,중견기업부,기타 화학제품 제조업
700,091810,KR7091810002,트리니티항공,KOSPI,,797,1,57,7.7,750,809,750,1039554,824599972,329136679545,412969485,STK,,항공 여객 운송업
701,234340,KR7234340008,헥토파이낸셜,KOSDAQ,우량기업부,23550,1,600,2.61,23850,24300,22900,160092,3755961150,329008948800,13970656,KSQ,우량기업부,금융 지원 서비스업
702,204620,KR7204620009,글로벌텍스프리,KOSDAQ,우량기업부,4680,2,-65,-1.37,4790,4880,4665,231051,1086935502,328925984400,70283330,KSQ,우량기업부,금융 지원 서비스업
703,092460,KR7092460005,한라IMS,KOSDAQ,우량기업부,19150,1,740,4.02,19880,19880,19030,42384,820398590,327650372000,17109680,KSQ,우량기업부,선박 및 보트 건조업
704,000430,KR7000430009,대원강업,KOSPI,,5270,1,325,6.57,5040,5460,5040,1134587,6006853575,326740000000,62000000,STK,,자동차 신품 부품 제조업
705,441270,KR7441270006,파인엠텍,KOSDAQ,벤처기업부,7770,1,510,7.02,7510,7800,7510,75448,577429180,326682245190,42044047,KSQ,벤처기업부,전자부품 제조업
706,445090,KR7445090004,에이직랜드,KOSDAQ,벤처기업부,29850,1,2800,10.35,28000,31000,27850,147889,4424784900,326130891300,10925658,KSQ,벤처기업부,반도체 제조업
707,009290,KR7009290008,광동제약,KOSPI,,6500,1,220,3.5,6370,6540,6340,63966,412509725,323698752000,49799808,STK,,의약품 제조업
708,200670,KR7200670008,휴메딕스,KOSDAQ,우량기업부,28800,1,1200,4.35,28150,28850,27700,26720,757992575,323421984000,11229930,KSQ,우량기업부,의약품 제조업
709,462350,KR7462350000,이노스페이스,KOSDAQ,기술성장기업부,15480,1,430,2.86,15430,16290,14780,304702,4740680575,323046887760,20868662,KSQ,기술성장기업부,"항공기,우주선 및 부품 제조업"
710,018250,KR7018250001,애경산업,KOSPI,,12230,1,530,4.53,11800,12310,11800,31892,383630555,322993505050,26409935,STK,,기타 화학제품 제조업
711,034830,KR7034830000,한국토지신탁,KOSPI,,1270,1,60,4.96,1210,1276,1208,397982,498063565,320661322100,252489230,STK,,신탁업 및 집합투자업
712,064820,KR7064820004,케이프,KOSDAQ,우량기업부,10390,1,450,4.53,10390,10420,10150,39488,406651755,320637633850,30860215,KSQ,우량기업부,선박 및 보트 건조업
713,094360,KR7094360005,칩스앤미디어,KOSDAQ,벤처기업부,14990,1,1250,9.1,14560,15040,14070,67249,988647700,320115557260,21355274,KSQ,벤처기업부,반도체 제조업
714,104700,KR7104700000,한국철강,KOSPI,,8780,1,260,3.05,8530,8800,8530,20626,178991730,320031000000,36450000,STK,,1차 철강 제조업
715,228760,KR7228760005,지노믹트리,KOSDAQ,기술성장기업부,12860,1,590,4.81,12560,12990,12370,45457,576592730,319689337720,24859202,KSQ,기술성장기업부,자연과학 및 공학 연구개발업
716,001390,KR7001390004,KG케미칼,KOSPI,,4740,1,235,5.22,4600,4775,4550,329927,1549000024,318684562200,67233030,STK,,기초 화학물질 제조업
717,025860,KR7025860008,남해화학,KOSPI,,6390,1,160,2.57,6280,6540,6190,252412,1596506265,317447806770,49678843,STK,,"비료, 농약 및 살균, 살충제 제조업"
718,475400,KR7475400008,씨메스로보틱스,KOSDAQ,기술성장기업부,26950,1,2500,10.22,27000,27000,25050,56663,1486797825,316825870900,11756062,KSQ,기술성장기업부,특수 목적용 기계 제조업
719,484590,KR7484590005,삼양컴텍,KOSDAQ,벤처기업부,7680,2,-220,-2.78,7670,7800,7550,280342,2143843740,316496256000,41210450,KSQ,벤처기업부,무기 및 총포탄 제조업
720,272110,KR7272110008,케이엔제이,KOSDAQ,우량기업부,39100,1,3450,9.68,37200,39200,36000,147587,5562839475,313792944500,8025395,KSQ,우량기업부,반도체 제조업
721,452430,KR7452430002,사피엔반도체,KOSDAQ,기술성장기업부,37950,1,1650,4.55,39000,39050,37500,26292,999045800,313293226950,8255421,KSQ,기술성장기업부,반도체 제조업
722,078340,KR7078340007,컴투스,KOSDAQ GLOBAL,중견기업부,25900,1,650,2.57,25850,26050,25200,22242,569296250,313165006700,12091313,KSQ,중견기업부,소프트웨어 개발 및 공급업
723,236200,KR7236200002,슈프리마,KOSDAQ,우량기업부,44650,1,2650,6.31,43100,44700,42750,21508,941435200,311402986150,6974311,KSQ,우량기업부,통신 및 방송 장비 제조업
724,002310,KR7002310001,아세아제지,KOSPI,,7870,1,290,3.83,7620,7900,7600,64361,500077375,310467643700,39449510,STK,,"골판지, 종이 상자 및 종이용기 제조업"
725,084690,KR7084690007,대상홀딩스,KOSPI,,8570,1,320,3.88,8350,8630,8310,53899,456295560,310341450660,36212538,STK,,기타 금융업
726,016800,KR7016800005,퍼시스,KOSPI,,26950,2,-1000,-3.58,27650,27650,26750,1830,49435475,309925000000,11500000,STK,,가구 제조업
727,203650,KR7203650007,드림시큐리티,KOSDAQ,중견기업부,3045,1,120,4.1,2990,3170,2985,1645493,5031353854,309690153780,101704484,KSQ,중견기업부,소프트웨어 개발 및 공급업
728,241520,KR7241520006,DSC인베스트먼트,KOSDAQ,중견기업부,11620,1,640,5.83,11250,11650,11130,238979,2717065205,309092000000,26600000,KSQ,중견기업부,신탁업 및 집합투자업
729,136480,KR7136480001,하림,KOSDAQ,우량기업부,2910,1,35,1.22,2945,2975,2865,1528239,4429243575,309070232820,106209702,KSQ,우량기업부,"도축, 육류 가공 및 저장 처리업"
730,061970,KR7061970000,LB세미콘,KOSDAQ,중견기업부,5300,1,480,9.96,5010,5410,4915,422998,2178522355,307839931800,58083006,KSQ,중견기업부,반도체 제조업
731,314930,KR7314930009,바이오다인,KOSDAQ,기술성장기업부,10320,1,90,0.88,10350,10570,10250,15559,161417485,307165542960,29764103,KSQ,기술성장기업부,의료용 기기 제조업
732,286940,KR7286940002,롯데이노베이트,KOSPI,,20300,1,740,3.78,19840,20350,19780,27995,560357315,307126150100,15129367,STK,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
733,378340,KR7378340004,필에너지,KOSDAQ,중견기업부,14010,1,1260,9.88,13400,14020,13400,38533,526061720,302971601820,21625382,KSQ,중견기업부,특수 목적용 기계 제조업
734,009160,KR7009160003,SIMPAC,KOSPI,,4630,1,95,2.09,4600,4685,4545,107449,494970000,302667581840,65370968,STK,,1차 철강 제조업
735,084010,KR7084010008,대한제강,KOSPI,,8790,1,550,6.67,8400,8900,8360,34118,293905690,302126328840,34371596,STK,,1차 철강 제조업
736,042370,KR7042370007,비츠로테크,KOSDAQ,우량기업부,11490,1,620,5.7,11190,11600,11130,168983,1922451870,301038287250,26200025,KSQ,우량기업부,기타 금융업
737,108670,KR7108670001,LX하우시스,KOSPI,,33550,1,1350,4.19,33300,34000,32350,22965,768079325,300865328500,8967670,STK,,플라스틱제품 제조업
738,007690,KR7007690001,국도화학,KOSPI,,32350,1,900,2.86,32300,32750,31850,8733,282655900,299587915200,9260832,STK,,기초 화학물질 제조업
739,089980,KR7089980007,상아프론테크,KOSDAQ,우량기업부,18700,1,920,5.17,18310,19000,18310,27969,523528530,298994991900,15989037,KSQ,우량기업부,플라스틱제품 제조업
740,033270,KR7033270000,유나이티드제약,KOSPI,,18700,1,450,2.47,18410,18730,18400,17429,323183070,297531492500,15910775,STK,,의약품 제조업
741,159010,KR7159010008,아스플로,KOSDAQ,벤처기업부,22250,1,3730,20.14,19200,22700,19200,306359,6679268510,296697942750,13334739,KSQ,벤처기업부,일반 목적용 기계 제조업
742,272450,KR7272450008,진에어,KOSPI,,5640,1,370,7.02,5460,5760,5460,167691,949869240,294408000000,52200000,STK,,항공 여객 운송업
743,003720,KR7003720000,삼영,KOSPI,,8620,1,410,4.99,8500,8630,8210,372044,3142372115,293080000000,34000000,STK,,플라스틱제품 제조업
744,101730,KR7101730000,위메이드맥스,KOSDAQ,중견기업부,3495,1,130,3.86,3550,3575,3385,53369,184190965,292892484570,83803286,KSQ,중견기업부,소프트웨어 개발 및 공급업
745,001750,KR7001750009,한양증권,KOSPI,,23000,1,1000,4.55,22650,23200,22350,9723,222628000,292756282000,12728534,STK,,금융 지원 서비스업
746,064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,25650,1,1500,6.21,24600,25800,24250,25264,627348925,292675015800,11410332,KSQ,벤처기업부,기타 정보 서비스업
747,036800,KR7036800001,나이스정보통신,KOSDAQ,우량기업부,29200,1,500,1.74,29250,29450,28650,6323,183438350,292000000000,10000000,KSQ,우량기업부,전기 통신업
748,099430,KR7099430001,바이오플러스,KOSDAQ,우량기업부,4735,1,195,4.3,4615,4750,4600,164063,765893665,291868818670,61640722,KSQ,우량기업부,기초 의약물질 제조업
749,025770,KR7025770009,한국정보통신,KOSDAQ,우량기업부,7790,1,300,4.01,7560,8000,7550,107186,832889175,291690871090,37444271,KSQ,우량기업부,전기 통신업
750,151860,KR7151860004,KG에코솔루션,KOSDAQ,우량기업부,6120,1,440,7.75,5730,6200,5720,482501,2879511830,291330372240,47603002,KSQ,우량기업부,자동차 차체나 트레일러 제조업
751,001230,KR7001230002,동국홀딩스,KOSPI,,1869,1,52,2.86,1839,1871,1830,401876,742708425,290643919335,155507715,STK,,기타 금융업
752,046970,KR7046970000,우리로,KOSDAQ,벤처기업부,6630,1,530,8.69,6380,6810,6300,912552,6000168900,290559743370,43824999,KSQ,벤처기업부,기타 전문 도매업
753,035810,KR7035810001,이지홀딩스,KOSDAQ,우량기업부,4490,1,210,4.91,4305,4500,4305,178713,790342114,289677670650,64516185,KSQ,우량기업부,동물용 사료 및 조제식품 제조업
754,123890,KR7123890006,한국자산신탁,KOSPI,,2360,2,-35,-1.46,2365,2430,2335,203087,478512026,288802465360,122373926,STK,,신탁업 및 집합투자업
755,096760,KR7096760004,JW홀딩스,KOSPI,,3905,1,130,3.44,3870,3905,3805,35650,137470675,288676898510,73924942,STK,,기타 금융업
756,024720,KR7024720005,콜마홀딩스,KOSPI,,8380,1,190,2.32,8400,8480,8220,20187,168402490,287402650420,34296259,STK,,기타 금융업
757,051500,KR7051500007,CJ프레시웨이,KOSDAQ,우량기업부,24200,1,600,2.54,23650,24550,23350,16209,389269900,287292381200,11871586,KSQ,우량기업부,음·식료품 및 담배 도매업
758,043150,KR7043150002,바텍,KOSDAQ,우량기업부,19330,1,250,1.31,19440,19450,19150,9664,185880790,287132768480,14854256,KSQ,우량기업부,의료용 기기 제조업
759,298830,KR7298830001,슈어소프트테크,KOSDAQ,우량기업부,5360,1,340,6.77,5140,5420,5080,372845,1963045035,286537554640,53458499,KSQ,우량기업부,소프트웨어 개발 및 공급업
760,274090,KR7274090000,켄코아에어로스페이스,KOSDAQ,기술성장기업부,20750,2,-350,-1.66,22000,24200,20350,1150129,25152839750,285814795250,13774207,KSQ,기술성장기업부,"항공기,우주선 및 부품 제조업"
761,352480,KR7352480008,씨앤씨인터내셔널,KOSDAQ,우량기업부,20950,1,850,4.23,20300,21200,20100,18687,384253900,285546425950,13629901,KSQ,우량기업부,기타 화학제품 제조업
762,037710,KR7037710001,광주신세계,KOSPI,,37350,1,800,2.19,36500,37600,36200,10873,403708375,284874874200,7627172,STK,,종합 소매업
